鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
關廟區,房地(土地+建物),臺南市關廟區北安一街５６號五樓之１,30.37,住,,,1130607,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,83.62,3,2,2,有,有,6600000,78928,,0,0,預售屋、或土地及建物分件登記案件；,RPOOMLQJNHKGFID58DA,60.68,0,4.92,有,
西港區,房地(土地+建物),臺南市西港區後營６８之９號,100.01,,鄉村區,乙種建築用地,1130622,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131120,114.66,3,2,3,有,無,12780000,111460,,0,0,預售屋、或土地及建物分件登記案件；,RPWNMLOJLHKGFGD68DA,107.1,0,7.56,無,
西港區,房地(土地+建物),臺南市西港區後營６８之１２號,91.17,,鄉村區,乙種建築用地,1130607,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131120,114.33,3,2,3,有,無,11550000,101023,,0,0,預售屋、或土地及建物分件登記案件；,RPTNMLOJLHKGFGD38DA,106.77,0,7.56,無,
新營區,房地(土地+建物)+車位,臺南市新營區中正路５５１巷７０號三樓之七,39.27,,鄉村區,乙種建築用地,1130609,土地4建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140123,105.72,2,2,2,有,有,7200000,67014,一樓平面,15.44,1150000,預售屋、或土地及建物分件登記案件；,RPTOMLQLLHKGFDD58DA,59.03,0,5.29,有,
南區,房地(土地+建物)+車位,臺南市南區大同路二段４８２巷８０號五樓之８,41.09,住,,,1130624,土地2建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,165.33,3,2,2,有,有,16950000,114732,坡道平面,31.54,1600000,土地價款3390000元，建物價款13560000元，共計16950000元。未登記建物；預售屋、或土地及建物分件登記案件；,RPXQMLLJMHKGFCD48DA,79.85,0,11.5,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號十三樓之５,17.92,住,,,1130627,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9380000,100829,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPUVMLRKKHKGFID17DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十樓之１,29.27,住,,,1130630,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.87,2,2,2,有,有,15200000,106612,坡道平面,19.18,1800000,土地總價884萬元 建物總價636萬元113年12月23日轉讓1520萬元預售屋、或土地及建物分件登記案件；,RPPRNLRKKHKGFID98DA,75.37,0,6.64,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十樓之７,20.81,住,,,1130620,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,11500000,110615,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPTNMLSKKHKGFID98DA,54.38,0,3.92,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十樓之３,29.27,住,,,1130621,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,148.64,2,2,2,有,有,15250000,107146,坡道平面,23.11,1800000,土地總價887萬元 建物總價638萬元114年1月20日夫妻雙方簽立車位交換切結書，切結車位差價部分互不找補。114年02月24日轉讓金額1525萬元預售屋、或土地及建物分件登記案件；,RPPOMLOLKHKGFID38DA,75.21,0,6.64,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號九樓之７,20.81,住,,,1130620,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,11480000,110391,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPUNMLMLMHKGFID78DA,54.38,0,3.92,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路２８號十一樓之６,15.8,住,,,1130615,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,109.17,2,2,2,有,有,13560000,132716,坡道平面,21.69,1950000,預售屋、或土地及建物分件登記案件；,RPVTNLOLLHKGFCD09DA,52.23,0,4.59,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３２號十五樓之７,15.8,住,,,1130617,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,109.17,2,2,2,有,有,13310000,129858,坡道平面,21.69,1950000,本案於114年1月13日權利買賣契約成交價格不變。預售屋、或土地及建物分件登記案件；,RPXNMLRLLHKGFCD88DA,52.23,0,4.59,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３６號十四樓之７,15.8,住,,,1130630,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,109.17,2,2,2,有,有,13600000,130658,坡道平面,21.69,2170000,預售屋、或土地及建物分件登記案件；,RPXRMLMJMHKGFCD68DA,52.23,0,4.59,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３６號十三樓之９,13.43,住,,,1130616,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,97.05,2,2,1,有,有,12580000,138402,坡道平面,21.69,2150000,本件於113年12月26日權利買賣契約成交價格不變。預售屋、或土地及建物分件登記案件；,RPOPMLTJMHKGFCD28DA,43.31,0,5.63,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號五樓之６,29.27,住,,,1130622,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,145.26,2,2,2,有,有,14070000,97716,坡道平面,19.18,1750000,預售屋、或土地及建物分件登記案件；,RPPOMLMKKHKGFID08DA,75.39,0,6.78,有,
關廟區,房地(土地+建物),臺南市關廟區北安一街５８號四樓之３,24.98,住,,,1130608,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,68.74,2,2,2,有,有,5350000,77830,,0,0,預售屋、或土地及建物分件登記案件；,RPVNMLPKNHKGFID56DA,49.31,0,4.61,有,
關廟區,房地(土地+建物)+車位,臺南市關廟區北安一街５８號六樓之３,24.98,住,,,1130615,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,75.87,2,2,2,有,有,6750000,80751,一樓平面,7.14,1200000,預售屋、或土地及建物分件登記案件；,RPWNMLPKNHKGFID66DA,49.31,0,4.61,有,
關廟區,房地(土地+建物)+車位,臺南市關廟區北安一街５６號二樓之５,30.37,住,,,1130622,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,90.75,3,2,2,有,有,7700000,77742,一樓平面,7.14,1200000,預售屋、或土地及建物分件登記案件；,RPWTMLPKNHKGFID27DA,60.68,0,4.92,有,
白河區,房地(土地+建物),臺南市白河區河東里３鄰糞箕湖３３之１９號,134.4,,鄉村區,乙種建築用地,1130625,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130325,170.03,4,2,3,有,無,9000000,52932,,0,0,,RPTNMLQLNHKGFED78DA,160.29,0,9.74,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區忠孝南路１１７巷１號二樓之１,52.62,都市：其他:道路用地,,,1130610,土地8建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,131.02,3,2,2,有,有,11450000,87380,一樓平面,17.15,1500000,土地總價：4007500元，建物總價：5942500元權利讓渡總金額1145萬，讓渡日期113年7月31日包含公共設施保留地用地；預售屋、或土地及建物分件登記案件；,RPUNMLMLNHKGFID88DA,79.37,0,7.1,有,
安南區,房地(土地+建物),臺南市安南區樂活五街１０６巷２２號,76.01,住,,,1130619,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1131114,172.93,4,2,4,有,無,21880000,126525,,0,0,114年4月17日預售屋讓渡現權利人預售屋、或土地及建物分件登記案件；,RPVOMLQLNHKGFBD78DA,153.57,0,19.36,無,
新市區,房地(土地+建物),臺南市新市區華美街５８號,118.11,住,,,1130612,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1120615,286.69,8,0,8,有,無,39900000,139175,,0,0,,RPROMLOJRHJGFHD88DA,243.61,0,43.08,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號十樓之９,17.92,住,,,1130614,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9340000,100311,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPRNMLQLNHKGFID98DA,46.6,0,3.75,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３２號十二樓之１,21.32,住,,,1130606,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,138.32,3,2,2,有,有,17680000,134528,坡道平面,21.69,1990000,預售屋、或土地及建物分件登記案件；,RPWUNLOLLHKGFCD66DA,69.2,0,6.55,有,
安定區,房地(土地+建物)+車位,臺南市安定區海寮４３之３號四樓之１,29.21,,鄉村區,乙種建築用地,1130630,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140310,116.84,3,2,2,有,有,9500000,81325,一樓平面,17.24,1400000,預售屋、或土地及建物分件登記案件；,RPWRMLPJNHKGFHD86DA,68.29,0,5.38,有,
安南區,房地(土地+建物),臺南市安南區慈興七街５６號,86.47,住,,,1130512,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130522,164.82,4,2,5,有,無,14100000,85548,,0,0,預售屋、或土地及建物分件登記案件；,RPTNMLLLJIJGFBD57DA,149.65,0,15.17,無,
新市區,房地(土地+建物)+車位,臺南市新市區大３０３號二樓之３,29.4,,鄉村區,乙種建築用地,1130525,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131219,109.58,3,2,2,有,有,9000000,80775,其他,9.92,950000,預售屋、或土地及建物分件登記案件；,RPSQMLKKLHKGFHD38DA,68.38,0,7.65,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號九樓之２,20.81,住,,,1130518,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.66,2,2,2,有,有,10120000,94658,坡道平面,19.18,1650000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPTTMLRKKHKGFID86DA,54.36,0,3.92,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號九樓之５,17.92,住,,,1130501,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9000000,93961,坡道平面,19.18,1750000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPPVMLRKKHKGFID66DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號四樓之９,17.92,住,,,1130504,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,8690000,89943,坡道平面,19.18,1750000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPTPNLRKKHKGFID56DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號六樓之９,17.92,住,,,1130513,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,8990000,95775,坡道平面,19.18,1600000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPVPNLRKKHKGFID76DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號四樓之７,20.81,住,,,1130504,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,9720000,90726,坡道平面,19.18,1600000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPQNNLRKKHKGFID68DA,54.38,0,3.92,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號六樓之７,20.81,住,,,1130511,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,10990000,105475,坡道平面,19.18,1550000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPOWNLRKKHKGFID76DA,54.38,0,3.92,有,
安南區,房地(土地+建物),臺南市安南區郡安路五段１８４巷２４弄３４號,100.65,住,,,1130510,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,721125,114.14,4,2,3,有,無,7900000,69213,,0,0,其他增建；,RPSOMLNLJHKGFBD77DA,104.77,0,9.37,無,
官田區,房地(土地+建物),臺南市官田區秋田街１１８巷２弄２６號,78.46,住,,,1130505,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131129,113.75,4,2,3,有,無,9000000,79121,,0,0,陽台外推；其他增建；預售屋、或土地及建物分件登記案件；,RPSPMLOJLHKGFFD38DA,90.65,0,23.1,無,
官田區,房地(土地+建物),臺南市官田區秋田街１１８巷２弄１９號,92.03,住,,,1130512,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131129,127.88,3,2,3,有,無,10200000,79762,,0,0,陽台外推；預售屋、或土地及建物分件登記案件；,RPWOMLOJLHKGFFD68DA,104,0,23.88,無,
南區,房地(土地+建物),臺南市南區永成路三段２４０巷１９弄２號,126.7,住,,,1130508,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1131028,241.73,5,2,5,有,無,27880000,115335,,0,0,預售屋、或土地及建物分件登記案件；,RPWPMLKLLHKGFCD28DA,237.01,0,4.72,有,
將軍區,房地(土地+建物),臺南市將軍區長榮１８６之１８號,89.54,住,,,1130507,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140123,158.21,4,2,3,有,無,8500000,53726,,0,0,預售屋、或土地及建物分件登記案件；,RPROMLPLLHKGFGD58DA,126.41,0,31.8,無,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號十二樓之１,25.58,住,,,1130527,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,129.15,3,2,2,有,有,11610000,97277,坡道平面,25.22,1500000,預售屋、或土地及建物分件登記案件；,RPVOMLSKLHKGFBD68DA,61.52,0,9,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號二樓之５,19.56,住,,,1130506,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,103.54,2,2,1,有,有,8410000,89505,坡道平面,25.22,1400000,預售屋、或土地及建物分件登記案件；,RPTQMLSKLHKGFBD68DA,48.66,0,4.52,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號十二樓之７,25.58,住,,,1130513,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,129.15,3,2,2,有,有,11510000,96315,坡道平面,25.22,1500000,預售屋、或土地及建物分件登記案件；,RPOTMLSKLHKGFBD48DA,61.52,0,9,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號八樓之８,20.69,住,,,1130520,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,109.4,2,2,1,有,有,9630000,96579,坡道平面,25.22,1500000,預售屋、或土地及建物分件登記案件；,RPVTMLSKLHKGFBD56DA,52.94,0,4.18,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄６８號八樓之３,21.82,住,,,1130527,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,112.03,2,2,2,有,有,9770000,95233,坡道平面,24.14,1400000,預售屋、或土地及建物分件登記案件；,RPTWMLSKLHKGFBD66DA,55.29,0,4.37,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號一樓之３,29.27,住,,,1130504,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.71,2,2,2,有,有,13650000,95595,坡道平面,19.18,1650000,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPOUMLRKKHKGFID09DA,75.21,0,6.64,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號八樓之５,19.56,住,,,1130513,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,102.4,2,2,1,有,有,8980000,96857,坡道平面,24.14,1400000,預售屋、或土地及建物分件登記案件；,RPORMLSKLHKGFBD28DA,48.6,0,4.52,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號十二樓之５,19.56,住,,,1130506,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,103.48,2,2,1,有,有,9000000,97112,坡道平面,25.22,1400000,預售屋、或土地及建物分件登記案件；,RPRRMLSKLHKGFBD58DA,48.6,0,4.52,有,
