鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十四樓之５,23.07,住,,,1111111,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,158.4,3,2,2,有,有,20770000,145031,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPQSMLSJPHKGFBB68DA,77.68,0,7.17,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號二樓之５,23.07,住,,,1111111,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,156.14,3,2,2,有,有,18780000,128968,坡道平面,26.03,2000000,預售屋、或土地及建物分件登記案件；,RPSSMLSJPHKGFBB88DA,77.68,0,7.17,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號四樓之５,23.07,住,,,1111106,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,158.4,3,2,2,有,有,19450000,136423,坡道平面,28.29,1700000,預售屋、或土地及建物分件登記案件；,RPUSMLSJPHKGFBB09DA,77.68,0,7.17,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號七樓之６,26.32,住,,,1111105,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,176.69,3,2,2,有,有,22860000,140566,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPRUMLSJPHKGFBB98DA,85.49,0,11.26,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十一樓之７,31.35,住,,,1111111,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,233.47,4,2,2,有,有,28500000,138504,坡道平面,56.58,4000000,預售屋、或土地及建物分件登記案件；,RPVUMLSJPHKGFBB76DA,103.74,0,11.56,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十二樓之７,31.35,住,,,1111124,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,233.47,4,2,2,有,有,28710000,139691,坡道平面,56.58,4000000,預售屋、或土地及建物分件登記案件；,RPWUMLSJPHKGFBB86DA,103.74,0,11.56,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號三樓之８,22.2,住,,,1111105,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.45,3,2,2,有,有,18940000,135347,坡道平面,28.29,2000000,本戶於113年08月01日讓渡，讓渡金額為新臺幣2076萬元整。預售屋、或土地及建物分件登記案件；,RPWWMLSJPHKGFBB07DA,76.15,0,5.43,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十一樓之２,25.82,住,,,1111106,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,22810000,142828,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPPPMLSJPHKGFBB28DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號六樓之２,25.82,住,,,1111105,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,22700000,141386,坡道平面,28.29,2100000,本戶於112年08月11日讓渡，讓渡金額為新臺幣2290萬元整。預售屋、或土地及建物分件登記案件；,RPOQMLSJPHKGFBB28DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號八樓之２,25.82,住,,,1111109,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,22670000,142553,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPQQMLSJPHKGFBB48DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十三樓之３,22.93,住,,,1111111,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,21020000,146270,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPVQMLSJPHKGFBB98DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號八樓之３,22.93,住,,,1111105,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,20940000,145651,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPURMLSJPHKGFBB98DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號九樓之３,22.93,住,,,1111113,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,20840000,145651,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPVRMLSJPHKGFBB09DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號八樓之５,23.07,住,,,1111104,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,158.4,3,2,2,有,有,20750000,144109,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPOTMLSJPHKGFBB58DA,77.68,0,7.17,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號八樓之６,26.32,住,,,1111105,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,176.69,3,2,2,有,有,23050000,141173,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPSUMLSJPHKGFBB09DA,85.49,0,11.26,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號六樓之８,22.2,住,,,1111112,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.45,3,2,2,有,有,19490000,138942,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPPNNLSJPHKGFBB18DA,76.15,0,5.43,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號九樓之９,24.95,住,,,1111126,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,168.92,3,2,2,有,有,21770000,140582,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPWONLSJPHKGFBB98DA,80.86,0,10.81,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號三樓之１１,22.17,住,,,1111112,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19250000,137890,坡道平面,28.29,2000000,本戶於114年02月10日讓渡，讓渡金額為新臺幣2085萬元整。預售屋、或土地及建物分件登記案件；,RPORNLSJPHKGFBB48DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號四樓之１１,22.17,住,,,1111105,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,151.13,3,2,2,有,有,18870000,136451,坡道平面,26.03,1800000,預售屋、或土地及建物分件登記案件；,RPPRNLSJPHKGFBB58DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號五樓之１１,22.17,住,,,1111106,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19520000,140847,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPQRNLSJPHKGFBB68DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號六樓之１１,22.17,住,,,1111106,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19800000,141487,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPRRNLSJPHKGFBB78DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號七樓之１１,22.17,住,,,1111105,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,179.42,3,2,2,有,有,21470000,142046,坡道平面,54.32,3700000,預售屋、或土地及建物分件登記案件；,RPSRNLSJPHKGFBB88DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號八樓之１１,22.17,住,,,1111105,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,179.42,3,2,2,有,有,21650000,142686,坡道平面,54.32,3800000,預售屋、或土地及建物分件登記案件；,RPTRNLSJPHKGFBB98DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號九樓之１１,22.17,住,,,1111104,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19850000,142686,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPURNLSJPHKGFBB09DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十二樓之２,25.82,住,,,1111105,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,22960000,143171,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPQPMLSJPHKGFBB38DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十四樓之３,22.93,住,,,1111104,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,20960000,146579,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPWQMLSJPHKGFBB09DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號四樓之３,22.93,住,,,1111105,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,20030000,139389,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPQRMLSJPHKGFBB58DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號六樓之３,22.93,住,,,1111112,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,20690000,144492,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPSRMLSJPHKGFBB78DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十樓之６,26.32,住,,,1111109,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,202.71,3,2,2,有,有,24800000,141519,坡道平面,54.32,3800000,本戶於112年03月26日加購車位。預售屋、或土地及建物分件登記案件；,RPQTMLSJPHKGFBB78DA,85.49,0,11.26,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十樓之８,22.2,住,,,1111106,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.45,3,2,2,有,有,19570000,140380,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPPWMLSJPHKGFBB98DA,76.15,0,5.43,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十樓之１１,22.17,住,,,1111106,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19780000,142926,坡道平面,28.29,1900000,本戶於103年07月15日讓渡，讓渡金額為新臺幣2122萬元整。預售屋、或土地及建物分件登記案件；,RPRQNLSJPHKGFBB68DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十三樓之１１,22.17,住,,,1111106,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19820000,143245,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPUQNLSJPHKGFBB98DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十五樓之１１,22.17,住,,,1111107,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19860000,143565,坡道平面,28.29,1900000,本戶於112年12月08日讓渡，讓渡金額為新臺幣2196萬元整。預售屋、或土地及建物分件登記案件；,RPWQNLSJPHKGFBB56DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號二樓之１１,22.17,住,,,1111105,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,18970000,136451,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPXQNLSJPHKGFBB66DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十四樓之２,25.82,住,,,1111111,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,23000000,143445,坡道平面,28.29,2100000,預售屋、或土地及建物分件登記案件；,RPSPMLSJPHKGFBB58DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號三樓之３,22.93,住,,,1111109,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,157.64,3,2,2,有,有,20120000,140858,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPPRMLSJPHKGFBB48DA,78.72,0,5.62,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十二樓之１１,22.17,住,,,1111109,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.39,3,2,2,有,有,19920000,143245,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPTQNLSJPHKGFBB88DA,76.85,0,4.71,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十四樓之１,33.23,住,,,1111106,土地1建物1車位3,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,269.97,4,2,2,有,有,32810000,142026,坡道平面,82.61,6200000,預售屋、或土地及建物分件登記案件；,RPOOMLSJPHKGFBB08DA,110.86,0,11.3,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十樓之１,33.23,住,,,1111108,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,241.68,4,2,2,有,有,30190000,141386,坡道平面,54.32,3700000,預售屋、或土地及建物分件登記案件；,RPUNMLSJPHKGFBB58DA,110.86,0,11.3,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十五樓之２,25.82,住,,,1111103,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,22900000,143445,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPTPMLSJPHKGFBB68DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號九樓之２,25.82,住,,,1111103,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,173.99,3,2,2,有,有,22770000,142553,坡道平面,28.29,2000000,預售屋、或土地及建物分件登記案件；,RPRQMLSJPHKGFBB58DA,84.41,0,10.57,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號二樓之８,22.2,住,,,1111109,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.45,3,2,2,有,有,18650000,133829,坡道平面,28.29,1900000,本戶於114年01月22日讓渡，讓渡金額為新臺幣2000萬元整。預售屋、或土地及建物分件登記案件；,RPVWMLSJPHKGFBB96DA,76.15,0,5.43,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號八樓之８,22.2,住,,,1111104,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,153.45,3,2,2,有,有,19330000,140061,坡道平面,28.29,1800000,預售屋、或土地及建物分件登記案件；,RPRNNLSJPHKGFBB38DA,76.15,0,5.43,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號二樓之１０,24.41,住,,,1111106,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,165.88,3,2,2,有,有,20070000,132059,坡道平面,28.29,1900000,預售屋、或土地及建物分件登記案件；,RPTPNLSJPHKGFBB78DA,79.84,0,9.84,有,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富五街８８號十一樓之３,22.93,住,,,1111127,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140522,155.38,3,2,2,有,有,20790000,146811,坡道平面,26.03,1800000,預售屋、或土地及建物分件登記案件；,RPTQMLSJPHKGFBB78DA,78.72,0,5.62,有,,
